feature,chi2_score,p_value
patients,1.0,0.31731050786291115
personnel,1.0,0.31731050786291115
offeredd,1.0,0.31731050786291115
needlessly,1.0,0.31731050786291115
pissed,1.0,0.31731050786291115
lively,1.0,0.31731050786291115
nite,1.0,0.31731050786291115
nineteen,1.0,0.31731050786291115
liver,1.0,0.31731050786291115
nightstands,1.0,0.31731050786291115
lives,1.0,0.31731050786291115
pistachio,1.0,0.31731050786291115
pie,1.0,0.31731050786291115
nightstand,1.0,0.31731050786291115
pitched,1.0,0.31731050786291115
livid,1.0,0.31731050786291115
lke,1.0,0.31731050786291115
pits,1.0,0.31731050786291115
lo,1.0,0.31731050786291115
nitghts,1.0,0.31731050786291115
pink,1.0,0.31731050786291115
nix,1.0,0.31731050786291115
pineapple,1.0,0.31731050786291115
pinch,1.0,0.31731050786291115
nob,1.0,0.31731050786291115
pina,1.0,0.31731050786291115
pin,1.0,0.31731050786291115
pimps,1.0,0.31731050786291115
noisily,1.0,0.31731050786291115
pillowcases,1.0,0.31731050786291115
nominal,1.0,0.31731050786291115
pile,1.0,0.31731050786291115
nonchalantly,1.0,0.31731050786291115
lay,1.0,0.31731050786291115
pier,1.0,0.31731050786291115
layed,1.0,0.31731050786291115
nightly,1.0,0.31731050786291115
load,1.0,0.31731050786291115
nightclubs,1.0,0.31731050786291115
locate,1.0,0.31731050786291115
negotiating,1.0,0.31731050786291115
neighbourhood,1.0,0.31731050786291115
plated,1.0,0.31731050786291115
pardon,1.0,0.31731050786291115
plastic,1.0,0.31731050786291115
neiman,1.0,0.31731050786291115
neo,1.0,0.31731050786291115
nervous,1.0,0.31731050786291115
planting,1.0,0.31731050786291115
plant,1.0,0.31731050786291115
nervously,1.0,0.31731050786291115
net,1.0,0.31731050786291115
planning,1.0,0.31731050786291115
planet,1.0,0.31731050786291115
plane,1.0,0.31731050786291115
lobbie,1.0,0.31731050786291115
locally,1.0,0.31731050786291115
nevermind,1.0,0.31731050786291115
newspaper,1.0,0.31731050786291115
nextspring,1.0,0.31731050786291115
locaiton,1.0,0.31731050786291115
plagued,1.0,0.31731050786291115
loby,1.0,0.31731050786291115
nickle,1.0,0.31731050786291115
nickled,1.0,0.31731050786291115
lobster,1.0,0.31731050786291115
niftyc,1.0,0.31731050786291115
nigh,1.0,0.31731050786291115
pizza,1.0,0.31731050786291115
lobbies,1.0,0.31731050786291115
nonetheless,1.0,0.31731050786291115
nonsense,1.0,0.31731050786291115
offense,1.0,0.31731050786291115
leafy,1.0,0.31731050786291115
obtained,1.0,0.31731050786291115
league,1.0,0.31731050786291115
obtain,1.0,0.31731050786291115
phony,1.0,0.31731050786291115
photogenic,1.0,0.31731050786291115
obnoxiously,1.0,0.31731050786291115
obnoxious,1.0,0.31731050786291115
nonsensical,1.0,0.31731050786291115
oasis,1.0,0.31731050786291115
limits,1.0,0.31731050786291115
nye,1.0,0.31731050786291115
ny,1.0,0.31731050786291115
liner,1.0,0.31731050786291115
numbers,1.0,0.31731050786291115
limitation,1.0,0.31731050786291115
obtaining,1.0,0.31731050786291115
obtuse,1.0,0.31731050786291115
occasion,1.0,0.31731050786291115
occasionally,1.0,0.31731050786291115
phobia,1.0,0.31731050786291115
limit,1.0,0.31731050786291115
pharmacy,1.0,0.31731050786291115
phantom,1.0,0.31731050786291115
occupancy,1.0,0.31731050786291115
occuppied,1.0,0.31731050786291115
occur,1.0,0.31731050786291115
pevious,1.0,0.31731050786291115
occurence,1.0,0.31731050786291115
pettiness,1.0,0.31731050786291115
likewise,1.0,0.31731050786291115
odds,1.0,0.31731050786291115
photographs,1.0,0.31731050786291115
null,1.0,0.31731050786291115
nt,1.0,0.31731050786291115
noticably,1.0,0.31731050786291115
noodles,1.0,0.31731050786291115
piddles,1.0,0.31731050786291115
lists,1.0,0.31731050786291115
nook,1.0,0.31731050786291115
noooooo,1.0,0.31731050786291115
nose,1.0,0.31731050786291115
piddle,1.0,0.31731050786291115
lisa,1.0,0.31731050786291115
laying,1.0,0.31731050786291115
notable,1.0,0.31731050786291115
notches,1.0,0.31731050786291115
liquor,1.0,0.31731050786291115
notes,1.0,0.31731050786291115
noticable,1.0,0.31731050786291115
lipstick,1.0,0.31731050786291115
photography,1.0,0.31731050786291115
picking,1.0,0.31731050786291115
notice,1.0,0.31731050786291115
lip,1.0,0.31731050786291115
leading,1.0,0.31731050786291115
noticing,1.0,0.31731050786291115
notied,1.0,0.31731050786291115
notify,1.0,0.31731050786291115
leaf,1.0,0.31731050786291115
physical,1.0,0.31731050786291115
noting,1.0,0.31731050786291115
notorious,1.0,0.31731050786291115
phrase,1.0,0.31731050786291115
lingered,1.0,0.31731050786291115
noxious,1.0,0.31731050786291115
offerings,1.0,0.31731050786291115
scoffed,1.0,0.31731050786291115
pricy,1.0,0.31731050786291115
term,1.0,0.31731050786291115
terse,1.0,0.31731050786291115
territory,1.0,0.31731050786291115
terrified,1.0,0.31731050786291115
terrific,1.0,0.31731050786291115
terrier,1.0,0.31731050786291115
terriable,1.0,0.31731050786291115
tennis,1.0,0.31731050786291115
tempered,1.0,0.31731050786291115
tenderest,1.0,0.31731050786291115
tender,1.0,0.31731050786291115
tend,1.0,0.31731050786291115
tenants,1.0,0.31731050786291115
temporary,1.0,0.31731050786291115
tempo,1.0,0.31731050786291115
texted,1.0,0.31731050786291115
thanked,1.0,0.31731050786291115
thanksgiving,1.0,0.31731050786291115
thd,1.0,0.31731050786291115
the17th,1.0,0.31731050786291115
theater,1.0,0.31731050786291115
theatres,1.0,0.31731050786291115
thechicagocritic,1.0,0.31731050786291115
theft,1.0,0.31731050786291115
theirs,1.0,0.31731050786291115
thenightstand,1.0,0.31731050786291115
theoretically,1.0,0.31731050786291115
theory,1.0,0.31731050786291115
therapist,1.0,0.31731050786291115
theres,1.0,0.31731050786291115
thermos,1.0,0.31731050786291115
thick,1.0,0.31731050786291115
tempermental,1.0,0.31731050786291115
temper,1.0,0.31731050786291115
thickness,1.0,0.31731050786291115
tabletop,1.0,0.31731050786291115
tarnish,1.0,0.31731050786291115
tangled,1.0,0.31731050786291115
talkies,1.0,0.31731050786291115
tainted,1.0,0.31731050786291115
tack,1.0,0.31731050786291115
tabletops,1.0,0.31731050786291115
tablet,1.0,0.31731050786291115
tells,1.0,0.31731050786291115
systems,1.0,0.31731050786291115
sysndicate,1.0,0.31731050786291115
sync,1.0,0.31731050786291115
symptoms,1.0,0.31731050786291115
symbol,1.0,0.31731050786291115
syat,1.0,0.31731050786291115
tarp,1.0,0.31731050786291115
tart,1.0,0.31731050786291115
tastes,1.0,0.31731050786291115
tasting,1.0,0.31731050786291115
taxes,1.0,0.31731050786291115
tea,1.0,0.31731050786291115
teaming,1.0,0.31731050786291115
teams,1.0,0.31731050786291115
tear,1.0,0.31731050786291115
tears,1.0,0.31731050786291115
technology,1.0,0.31731050786291115
tedium,1.0,0.31731050786291115
teen,1.0,0.31731050786291115
teeny,1.0,0.31731050786291115
teeth,1.0,0.31731050786291115
telephone,1.0,0.31731050786291115
televisions,1.0,0.31731050786291115
thicker,1.0,0.31731050786291115
thier,1.0,0.31731050786291115
starpoints,1.0,0.31731050786291115
tourist,1.0,0.31731050786291115
trader,1.0,0.31731050786291115
townhouses,1.0,0.31731050786291115
towles,1.0,0.31731050786291115
towering,1.0,0.31731050786291115
towards,1.0,0.31731050786291115
tout,1.0,0.31731050786291115
tour,1.0,0.31731050786291115
tomato,1.0,0.31731050786291115
torture,1.0,0.31731050786291115
torso,1.0,0.31731050786291115
tornado,1.0,0.31731050786291115
tools,1.0,0.31731050786291115
tones,1.0,0.31731050786291115
ton,1.0,0.31731050786291115
trading,1.0,0.31731050786291115
trainging,1.0,0.31731050786291115
traits,1.0,0.31731050786291115
transfered,1.0,0.31731050786291115
transfering,1.0,0.31731050786291115
transferring,1.0,0.31731050786291115
transformers,1.0,0.31731050786291115
transportation,1.0,0.31731050786291115
transported,1.0,0.31731050786291115
trap,1.0,0.31731050786291115
trapped,1.0,0.31731050786291115
traveling,1.0,0.31731050786291115
trays,1.0,0.31731050786291115
treadmill,1.0,0.31731050786291115
treasures,1.0,0.31731050786291115
treating,1.0,0.31731050786291115
treats,1.0,0.31731050786291115
tomorrow,1.0,0.31731050786291115
toiletry,1.0,0.31731050786291115
thieves,1.0,0.31731050786291115
thr,1.0,0.31731050786291115
thumbs,1.0,0.31731050786291115
thrust,1.0,0.31731050786291115
thrown,1.0,0.31731050786291115
throwing,1.0,0.31731050786291115
throat,1.0,0.31731050786291115
threads,1.0,0.31731050786291115
thoughts,1.0,0.31731050786291115
toe,1.0,0.31731050786291115
thoughout,1.0,0.31731050786291115
thorugh,1.0,0.31731050786291115
thoroughly,1.0,0.31731050786291115
thorough,1.0,0.31731050786291115
tho,1.0,0.31731050786291115
thigh,1.0,0.31731050786291115
thunder,1.0,0.31731050786291115
thurs,1.0,0.31731050786291115
ticky,1.0,0.31731050786291115
tidy,1.0,0.31731050786291115
tied,1.0,0.31731050786291115
tier,1.0,0.31731050786291115
til,1.0,0.31731050786291115
till,1.0,0.31731050786291115
tim,1.0,0.31731050786291115
timee,1.0,0.31731050786291115
timeframe,1.0,0.31731050786291115
timely,1.0,0.31731050786291115
timetable,1.0,0.31731050786291115
tint,1.0,0.31731050786291115
tissue,1.0,0.31731050786291115
toast,1.0,0.31731050786291115
tobacco,1.0,0.31731050786291115
swung,1.0,0.31731050786291115
sworn,1.0,0.31731050786291115
switching,1.0,0.31731050786291115
stray,1.0,0.31731050786291115
stretch,1.0,0.31731050786291115
stressful,1.0,0.31731050786291115
stressed,1.0,0.31731050786291115
strength,1.0,0.31731050786291115
streetside,1.0,0.31731050786291115
streaked,1.0,0.31731050786291115
straw,1.0,0.31731050786291115
stormed,1.0,0.31731050786291115
strap,1.0,0.31731050786291115
strangely,1.0,0.31731050786291115
straiten,1.0,0.31731050786291115
straightened,1.0,0.31731050786291115
straighten,1.0,0.31731050786291115
stove,1.0,0.31731050786291115
strict,1.0,0.31731050786291115
strictly,1.0,0.31731050786291115
strikes,1.0,0.31731050786291115
stringers,1.0,0.31731050786291115
stroller,1.0,0.31731050786291115
strollers,1.0,0.31731050786291115
struggle,1.0,0.31731050786291115
struggling,1.0,0.31731050786291115
strut,1.0,0.31731050786291115
stubborn,1.0,0.31731050786291115
studio,1.0,0.31731050786291115
stumbling,1.0,0.31731050786291115
stupid,1.0,0.31731050786291115
stupidity,1.0,0.31731050786291115
stylings,1.0,0.31731050786291115
styx,1.0,0.31731050786291115
subject,1.0,0.31731050786291115
story,1.0,0.31731050786291115
stores,1.0,0.31731050786291115
switches,1.0,0.31731050786291115
steakhouse,1.0,0.31731050786291115
stereo,1.0,0.31731050786291115
stepped,1.0,0.31731050786291115
steer,1.0,0.31731050786291115
steel,1.0,0.31731050786291115
steam,1.0,0.31731050786291115
stealing,1.0,0.31731050786291115
stayfittm,1.0,0.31731050786291115
store,1.0,0.31731050786291115
statistical,1.0,0.31731050786291115
stations,1.0,0.31731050786291115
static,1.0,0.31731050786291115
statement,1.0,0.31731050786291115
stately,1.0,0.31731050786291115
starwood,1.0,0.31731050786291115
steven,1.0,0.31731050786291115
stick,1.0,0.31731050786291115
sticks,1.0,0.31731050786291115
sticky,1.0,0.31731050786291115
stiffness,1.0,0.31731050786291115
stifling,1.0,0.31731050786291115
stinch,1.0,0.31731050786291115
stinking,1.0,0.31731050786291115
stinky,1.0,0.31731050786291115
stirrers,1.0,0.31731050786291115
stock,1.0,0.31731050786291115
stocking,1.0,0.31731050786291115
stolen,1.0,0.31731050786291115
stomped,1.0,0.31731050786291115
stomred,1.0,0.31731050786291115
stone,1.0,0.31731050786291115
stopper,1.0,0.31731050786291115
submerge,1.0,0.31731050786291115
submitting,1.0,0.31731050786291115
subsequently,1.0,0.31731050786291115
surrounding,1.0,0.31731050786291115
sutton,1.0,0.31731050786291115
suspicious,1.0,0.31731050786291115
suspect,1.0,0.31731050786291115
survey,1.0,0.31731050786291115
surveillance,1.0,0.31731050786291115
surroundings,1.0,0.31731050786291115
surprisingly,1.0,0.31731050786291115
substandarded,1.0,0.31731050786291115
surprises,1.0,0.31731050786291115
surly,1.0,0.31731050786291115
surliness,1.0,0.31731050786291115
surgeries,1.0,0.31731050786291115
surfaced,1.0,0.31731050786291115
suprise,1.0,0.31731050786291115
suv,1.0,0.31731050786291115
sw,1.0,0.31731050786291115
swap,1.0,0.31731050786291115
swarming,1.0,0.31731050786291115
sway,1.0,0.31731050786291115
swayed,1.0,0.31731050786291115
sweat,1.0,0.31731050786291115
sweated,1.0,0.31731050786291115
sweater,1.0,0.31731050786291115
sweatshirt,1.0,0.31731050786291115
sweaty,1.0,0.31731050786291115
swept,1.0,0.31731050786291115
swimsuit,1.0,0.31731050786291115
swirled,1.0,0.31731050786291115
swisses,1.0,0.31731050786291115
swisshotel,1.0,0.31731050786291115
swissotels,1.0,0.31731050786291115
suppost,1.0,0.31731050786291115
supportive,1.0,0.31731050786291115
supplies,1.0,0.31731050786291115
suffocated,1.0,0.31731050786291115
substantial,1.0,0.31731050786291115
substitute,1.0,0.31731050786291115
subtle,1.0,0.31731050786291115
subtracted,1.0,0.31731050786291115
succeeded,1.0,0.31731050786291115
successfully,1.0,0.31731050786291115
succession,1.0,0.31731050786291115
succulent,1.0,0.31731050786291115
sucked,1.0,0.31731050786291115
sudden,1.0,0.31731050786291115
suede,1.0,0.31731050786291115
suffer,1.0,0.31731050786291115
suffered,1.0,0.31731050786291115
sufferers,1.0,0.31731050786291115
sugar,1.0,0.31731050786291115
supplied,1.0,0.31731050786291115
suggestions,1.0,0.31731050786291115
sulked,1.0,0.31731050786291115
sullen,1.0,0.31731050786291115
sully,1.0,0.31731050786291115
sum,1.0,0.31731050786291115
summation,1.0,0.31731050786291115
summed,1.0,0.31731050786291115
summon,1.0,0.31731050786291115
sunlight,1.0,0.31731050786291115
sunny,1.0,0.31731050786291115
sup,1.0,0.31731050786291115
superhigh,1.0,0.31731050786291115
supervision,1.0,0.31731050786291115
suposedly,1.0,0.31731050786291115
tree,1.0,0.31731050786291115
trees,1.0,0.31731050786291115
tremendous,1.0,0.31731050786291115
wans,1.0,0.31731050786291115
warrants,1.0,0.31731050786291115
warranted,1.0,0.31731050786291115
warmer,1.0,0.31731050786291115
wares,1.0,0.31731050786291115
ward,1.0,0.31731050786291115
wants,1.0,0.31731050786291115
wandered,1.0,0.31731050786291115
waited,1.0,0.31731050786291115
wander,1.0,0.31731050786291115
walmart,1.0,0.31731050786291115
wallet,1.0,0.31731050786291115
walks,1.0,0.31731050786291115
walkie,1.0,0.31731050786291115
wakes,1.0,0.31731050786291115
washcloth,1.0,0.31731050786291115
washer,1.0,0.31731050786291115
washing,1.0,0.31731050786291115
washrags,1.0,0.31731050786291115
washroom,1.0,0.31731050786291115
wasnt,1.0,0.31731050786291115
wastebasket,1.0,0.31731050786291115
wastebaskets,1.0,0.31731050786291115
wasting,1.0,0.31731050786291115
watching,1.0,0.31731050786291115
watered,1.0,0.31731050786291115
watertower,1.0,0.31731050786291115
watery,1.0,0.31731050786291115
watresses,1.0,0.31731050786291115
watts,1.0,0.31731050786291115
wave,1.0,0.31731050786291115
wayyy,1.0,0.31731050786291115
waitstaff,1.0,0.31731050786291115
wafted,1.0,0.31731050786291115
various,1.0,0.31731050786291115
verdict,1.0,0.31731050786291115
vibrating,1.0,0.31731050786291115
vibe,1.0,0.31731050786291115
viable,1.0,0.31731050786291115
vertically,1.0,0.31731050786291115
versed,1.0,0.31731050786291115
verified,1.0,0.31731050786291115
verbally,1.0,0.31731050786291115
wad,1.0,0.31731050786291115
ventilation,1.0,0.31731050786291115
veneer,1.0,0.31731050786291115
velvet,1.0,0.31731050786291115
veggies,1.0,0.31731050786291115
vastly,1.0,0.31731050786291115
vase,1.0,0.31731050786291115
vicinity,1.0,0.31731050786291115
victims,1.0,0.31731050786291115
victorian,1.0,0.31731050786291115
view,1.0,0.31731050786291115
vinegar,1.0,0.31731050786291115
vintage,1.0,0.31731050786291115
vips,1.0,0.31731050786291115
visibly,1.0,0.31731050786291115
visitors,1.0,0.31731050786291115
vistas,1.0,0.31731050786291115
viva,1.0,0.31731050786291115
vouchers,1.0,0.31731050786291115
vow,1.0,0.31731050786291115
vowed,1.0,0.31731050786291115
vs,1.0,0.31731050786291115
vuitton,1.0,0.31731050786291115
waaaay,1.0,0.31731050786291115
weak,1.0,0.31731050786291115
wealth,1.0,0.31731050786291115
wealthiest,1.0,0.31731050786291115
wound,1.0,0.31731050786291115
yappy,1.0,0.31731050786291115
yahoo,1.0,0.31731050786291115
wtf,1.0,0.31731050786291115
writte,1.0,0.31731050786291115
wretched,1.0,0.31731050786291115
wrap,1.0,0.31731050786291115
worthy,1.0,0.31731050786291115
websight,1.0,0.31731050786291115
worry,1.0,0.31731050786291115
workings,1.0,0.31731050786291115
workday,1.0,0.31731050786291115
workable,1.0,0.31731050786291115
woopee,1.0,0.31731050786291115
wooden,1.0,0.31731050786291115
yawn,1.0,0.31731050786291115
yearly,1.0,0.31731050786291115
yell,1.0,0.31731050786291115
yelled,1.0,0.31731050786291115
yellowy,1.0,0.31731050786291115
yep,1.0,0.31731050786291115
yesterday,1.0,0.31731050786291115
yoga,1.0,0.31731050786291115
yogurt,1.0,0.31731050786291115
york,1.0,0.31731050786291115
yorkers,1.0,0.31731050786291115
younger,1.0,0.31731050786291115
yours,1.0,0.31731050786291115
youth,1.0,0.31731050786291115
yrs,1.0,0.31731050786291115
yummy,1.0,0.31731050786291115
yunan,1.0,0.31731050786291115
wood,1.0,0.31731050786291115
wold,1.0,0.31731050786291115
wobbled,1.0,0.31731050786291115
whilst,1.0,0.31731050786291115
weddings,1.0,0.31731050786291115
wee,1.0,0.31731050786291115
weekdays,1.0,0.31731050786291115
weekly,1.0,0.31731050786291115
weird,1.0,0.31731050786291115
welcomed,1.0,0.31731050786291115
wells,1.0,0.31731050786291115
welts,1.0,0.31731050786291115
wernt,1.0,0.31731050786291115
westerns,1.0,0.31731050786291115
wet,1.0,0.31731050786291115
whaat,1.0,0.31731050786291115
whatnot,1.0,0.31731050786291115
whelmed,1.0,0.31731050786291115
whirl,1.0,0.31731050786291115
wives,1.0,0.31731050786291115
whoever,1.0,0.31731050786291115
widest,1.0,0.31731050786291115
wild,1.0,0.31731050786291115
wildberry,1.0,0.31731050786291115
wind,1.0,0.31731050786291115
winded,1.0,0.31731050786291115
winning,1.0,0.31731050786291115
wipe,1.0,0.31731050786291115
wiped,1.0,0.31731050786291115
wires,1.0,0.31731050786291115
